ref,x1,y1,x2,y2,angCONN,axCONN,axid,axLEN,axref,CONN,segLEN,CH,INT,NC,TD,NACH,NAIN
6512,423901.853154,564166.161422,423982.761731,564147.984594,2.9899435,5,6366,82.92524,6365,5,82.92524,11179900,1746.5228,8597,42317.461,1.52347588675735,1.24358703137242
6513,423982.761731,564147.984594,424038.272104,564135.193341,3.0315008,5,6367,56.965057,6366,5,56.965057,11219725,1746.4862,8597,42318.348,1.5238066781416,1.24356096680186
6514,424038.272104,564135.193341,424058.873218,564130.340004,1.993964,4,6368,21.165085,6367,4,21.165085,11226811,1746.4877,8597,42318.313,1.52386606275924,1.24356199525913
6515,424058.873218,564130.340004,424099.803115,564121.310988,2.0248792,4,6369,41.913956,6368,4,41.913956,11230821,1747.1071,8597,42303.309,1.52395031025619,1.24400303693021
6516,424099.803115,564121.310988,424144.938707,564111.16977,3.0799956,5,6370,46.260845,6369,5,46.260845,11260379,1747.1071,8597,42303.309,1.52419704668475,1.24400303693021
6517,424144.938707,564111.16977,424190.156191,564100.116904,2.9643486,5,6371,46.548756,6370,5,46.548756,11238265,1748.1007,8597,42279.262,1.52409385556252,1.24471054989492
6518,424190.156191,564100.116904,424215.966191,564094.546637,1.5327371,4,6372,26.404242,6371,4,26.404242,11182668,1749.366,8597,42248.684,1.52373176335594,1.24561138168251
6519,423780.712268,564165.626156,423794.212374,564184.686974,4.0717907,6,6373,23.357389,6372,6,23.357389,718001,1562.9852,8597,47286.695,1.2527097637273,1.11290727888074
6536,423835.593451,563692.818891,423890.629936,563732.816364,1.971822,2,6390,68.035378,6389,2,68.035378,0,1314.1793,8597,56239.211,0,0.93575390605069
6538,422664.43494,563348.087106,422712.092782,563337.676647,1.8746536,2,6392,48.781631,6391,2,48.781631,0,1001.5725,8597,73792.375,0,0.713169979070505
6618,422304.858963,563775.939984,422314.09692,563815.20187,2.0280051,4,6470,40.334049,6469,4,40.334049,66738,1281.4181,8597,57677.043,1.01330682192985,0.912427289653038
6619,422314.09692,563815.20187,422341.756121,563933.488172,3.0275044,4,6471,121.47708,6470,4,121.47708,57809,1281.4163,8597,57677.129,1.0002051545884,0.912425929217326
6620,421631.48048,563666.834145,421643.650208,563722.300272,2.2126012,4,6472,56.785503,6471,4,56.785503,340154,1231.0743,8597,60035.699,1.15763449201725,0.876581443840328
6621,421643.650208,563722.300272,421665.249336,563816.938806,2.0421474,4,6473,97.072006,6472,4,97.072006,342285,1231.174,8597,60030.844,1.15821061288217,0.876652335082959
6622,421665.249336,563816.938806,421674.675063,563856.912413,2.213145,4,6474,41.069862,6473,4,41.069862,365752,1231.2808,8597,60025.637,1.16424665864601,0.876728378867737
6623,421674.675063,563856.912413,421681.320702,563891.809287,3.0944531,5,6475,35.524025,6474,5,35.524025,394309,1232.7334,8597,59954.898,1.17120504176293,0.877762770086455
6670,424274.16396,564465.510447,424279.970765,564449.199575,3.5920041,5,6522,17.313681,6521,5,17.313681,874565,1595.2372,8597,46330.672,1.27345137412377,1.13587087906933
6671,424249.216109,564491.633675,424274.16396,564465.510447,2.8977084,5,6523,36.122269,6522,5,36.122269,2847278,1603.7764,8597,46083.988,1.38400806719376,1.14195084358983
6672,424091.420371,564272.713344,424173.000449,564245.429372,3.9363027,6,6524,86.021652,6523,6,86.021652,127020,1528.9281,8597,48340.016,1.08956274449756,1.08865821554217
6673,424058.873218,564130.340004,424069.798044,564175.624391,4.0576911,5,6525,46.583553,6524,5,46.583553,65452,1467.4541,8597,50365.059,1.02419621146198,1.04488794698676
6675,424077.190567,564218.180159,424091.420371,564272.713344,4.9793525,7,6527,56.359165,6526,7,56.359165,47721,1455.5222,8597,50777.934,0.994266093429205,1.03639230555658
6676,424091.420371,564272.713344,424100.155486,564310.696991,3.0553944,5,6528,38.975117,6527,5,38.975117,24829,1458.3733,8597,50678.664,0.93413730749763,1.03842232363552
6677,424100.155486,564310.696991,424114.373926,564344.347659,1.2300998,2,6529,36.531242,6528,2,36.531242,0,1431.7793,8597,51619.973,0,1.01948704816592
6678,423901.150273,564370.364559,424042.052702,564349.432537,4.7670665,5,6530,142.44875,6529,5,142.44875,1316,1424.2335,8597,51893.465,0.661610736096327,1.01411429446236
6679,424022.891789,564245.961812,424027.517283,564287.056035,3.0066559,4,6531,41.353722,6530,4,41.353722,6273,1291.0038,8597,57248.793,0.798174202477979,0.919252469992355
6680,424022.891789,564245.961812,424042.828539,564241.950642,1.9553695,2,6532,20.33626,6531,2,20.33626,32,1130.6553,8597,65367.766,0.315346413542032,0.805080637343432
6681,424039.30972,564225.828992,424042.828539,564241.950642,2.0203776,2,6533,16.501204,6532,2,16.501204,15,1094.2183,8597,67544.484,0.249320377384116,0.779136525807487
6682,424039.30972,564225.828992,424077.190567,564218.180159,4.8354726,5,6534,38.645351,6533,5,38.645351,6279,1255.6755,8597,58859.48,0.796244904148505,0.894098022582358
6683,422701.434478,564347.03868,422730.824106,564367.457082,2.1186018,3,6535,35.786331,6534,3,35.786331,0,1207.6041,8597,61202.516,0,0.859870093152457
6684,422724.206044,564427.472169,422761.778074,564415.487419,3.9838359,4,6536,39.437187,6535,4,39.437187,29936,1268.4529,8597,58266.578,0.939306028019007,0.903195764864401
6685,422761.778074,564415.487419,422765.767391,564429.306708,1.0357805,2,6537,14.38358,6536,2,14.38358,0,1102.6583,8597,67027.484,0,0.785146024311794
6686,422757.63978,564399.452845,422761.778074,564415.487419,0.98233956,2,6538,16.559982,6537,2,16.559982,0,1110.4454,8597,66557.438,0,0.79069076385938
6688,423712.225268,563330.489361,423715.139946,563314.8289,6.3130898,7,6540,15.929388,6539,7,15.929388,292053,1440.9039,8597,51293.086,1.16037482415961,1.02598390953611
6692,423493.153406,563268.837518,423507.933754,563269.671212,3.6660135,5,6544,14.803842,6543,5,14.803842,401204,1561.0597,8597,47345.023,1.19850365102571,1.11153626014187
6693,423732.310553,563325.765112,423743.443798,563348.451878,7.8293896,8,6545,25.271299,6544,8,25.271299,19585,1478.4976,8597,49988.859,0.913393858487548,1.05275112144544
6694,423732.310553,563325.765112,423736.923967,563312.924682,3.9109747,4,6546,13.644054,6545,4,13.644054,0,1351.3517,8597,54692.207,0,0.962221334962787
6695,423715.139946,563314.8289,423736.923967,563312.924682,5.5743575,6,6547,21.86709,6546,6,21.86709,1,1304.5347,8597,56655,0.063331254155844,0.928886684333287
6696,423692.138015,563329.070687,423715.139946,563314.8289,9.6916819,10,6548,27.05397,6547,10,27.05397,136604,1379.012,8597,53595.191,1.08591743807728,0.981915878283081
6697,423507.933754,563269.671212,423608.354593,563301.922977,3.6413999,5,6549,105.47285,6548,5,105.47285,416627,1595.1995,8597,46331.766,1.20442788188888,1.13584405969226
6698,423608.354593,563301.922977,423692.138015,563329.070687,4.2860718,8,6550,88.071899,6549,8,88.071899,451751,1592.4459,8597,46411.879,1.21176675598555,1.13388352812035
6699,423692.138015,563329.070687,423743.443798,563348.451878,10.502036,10,6551,54.844452,6550,10,54.844452,3483914,1604.0719,8597,46075.496,1.4028240467502,1.14216130308537
6700,423961.120737,563423.46702,424051.285665,563456.401669,5.7125292,6,6552,95.991692,6551,6,95.991692,29862,1435.3286,8597,51492.328,0.949778002000918,1.02201416968236
6701,424051.285665,563456.401669,424053.67397,563460.824871,2.4618599,4,6553,5.0267997,6552,4,5.0267997,36002,1498.2413,8597,49330.109,0.970851106194239,1.06680889872904
6702,424053.67397,563460.824871,424066.339295,563484.281367,7.2876773,8,6554,26.657413,6553,8,26.657413,24966,1459.7665,8597,50630.297,0.934727599080185,1.03941428677966
6705,423961.120737,563423.46702,423971.771428,563408.837477,7.4373827,8,6557,18.095877,6556,8,18.095877,1374,1351.8107,8597,54673.641,0.662396362959154,0.962548072811273
6706,423971.771428,563408.837477,424007.001368,563408.27917,4.6885767,5,6558,35.234364,6557,5,35.234364,312,1424.5453,8597,51882.105,0.529272902994282,1.0143363343026
6707,423502.135065,563279.066938,423507.933754,563269.671212,3.3790512,3,6559,11.041035,6558,3,11.041035,0,1372.4465,8597,53851.578,0,0.97724115701785
6708,423502.135065,563279.066938,423608.354593,563301.922977,3.9765136,4,6560,108.65076,6559,4,108.65076,0,1545.5887,8597,47818.938,0,1.10052071488583
6709,423692.138015,563329.070687,423710.038255,563342.185181,6.2262936,7,6561,22.190281,6560,7,22.190281,48144,1522.5198,8597,48543.48,0.999230381308449,1.08409542709787
6710,423710.038255,563342.185181,423743.443798,563348.451878,6.5228972,7,6562,33.988258,6561,7,33.988258,450754,1574.7772,8597,46932.613,1.21030451331442,1.12130322400381
6711,423743.443798,563348.451878,423778.290511,563367.205329,3.605763,7,6563,39.572533,6562,7,39.572533,15741,1508.8627,8597,48982.859,0.89488200741113,1.07437142718469
6712,423778.290511,563367.205329,423942.629607,563422.604689,2.6184497,4,6564,173.42557,6563,4,173.42557,32754,1524.6429,8597,48475.879,0.963659576409177,1.08560716681254
6713,423942.629607,563422.604689,423961.120737,563423.46702,3.8106205,7,6565,18.511227,6564,7,18.511227,176030,1554.7296,8597,47537.789,1.1215554204693,1.10702916401819
6714,423961.120737,563423.46702,424066.339295,563484.281367,9.8785448,10,6566,121.52913,6565,10,121.52913,38601,1552.3871,8597,47609.523,0.980522270297587,1.10536125622932
6715,424169.973372,563656.906686,424185.102508,563646.081913,3.4190652,4,6567,18.602861,6566,4,18.602861,54835,1455.208,8597,50788.898,1.00707028882121,1.03616858426624
6717,424066.339295,563484.281367,424126.542339,563498.79201,5.5278106,7,6569,61.927097,6568,7,61.927097,82538,1586.5985,8597,46582.93,1.05321141312029,1.12972012353074
6719,424136.724006,563504.549926,424178.276681,563552.8892,9.5094652,11,6571,63.744099,6570,11,63.744099,2627433,1640.1846,8597,45061.031,1.3794083076808,1.16787379158475
6720,424163.099559,563583.79938,424182.962862,563606.719652,5.1434569,6,6572,30.329683,6571,6,30.329683,14554,1525.5079,8597,48448.395,0.888525094403217,1.08622298898226
6721,424178.276681,563552.8892,424207.56938,563563.84596,10.17524,11,6573,31.274796,6572,11,31.274796,74347,1532.1924,8597,48237.031,1.04011218517948,1.0909823805182
6723,424178.276681,563552.8892,424186.025662,563535.585932,9.5985584,12,6575,18.95916,6574,12,18.95916,851563,1674.0027,8597,44150.711,1.27669734236147,1.19195246865523
6724,424178.276681,563552.8892,424182.962862,563606.719652,9.682642,11,6576,54.034046,6575,11,54.034046,3443012,1718.3065,8597,43012.355,1.41076171734307,1.22349696686771
6727,422627.029629,564330.378179,422633.285529,564353.211521,2.9707723,4,6579,23.674835,6578,4,23.674835,29910,1108.3612,8597,66682.602,0.927819480101369,0.78920667284287
6728,422633.285529,564353.211521,422637.58606,564368.901799,1.0201023,2,6580,16.26897,6579,2,16.26897,0,1108.3606,8597,66682.641,0,0.789206211281411
6729,422610.301015,564360.296164,422633.285529,564353.211522,1.999936,2,6581,24.051611,6580,2,24.051611,0,984.00525,8597,75109.766,0,0.700661636344311
6734,421822.484818,564373.388972,421840.376759,564442.059401,3.6905212,3,6586,70.963013,6585,3,70.963013,0,1083.8855,8597,68188.391,0,0.771779309408433
6748,423421.437605,563531.744984,423449.259917,563545.444134,1.9582648,3,6600,31.012058,6599,3,31.012058,0,1259.9684,8597,58658.938,0,0.897154642741495
6759,423469.396076,564066.79299,423522.221871,564108.143297,1.2080189,2,6609,67.085114,6608,2,67.085114,0,1010.3918,8597,73148.266,0,0.719449644575059
6762,424118.205606,563709.42289,424130.297107,563776.224921,3.0116947,3,6612,67.88752,6611,3,67.88752,5038,1276.3516,8597,57905.996,0.777354981945201,0.90881979190354
6763,424095.545127,563782.282119,424130.297107,563776.224921,2.3141093,3,6613,35.275909,6612,3,35.275909,2488,1169.2543,8597,63209.867,0.707386480258457,0.832564127148325
6764,423199.374865,563341.50117,423295.445941,563327.517704,3.0673254,3,6614,97.083412,6613,3,97.083412,1164,1161.4901,8597,63632.402,0.638326018790134,0.827035867709907
6765,423288.549956,563266.475302,423295.445941,563327.517704,1.9445244,2,6615,61.430687,6614,2,61.430687,0,1032.7898,8597,71561.906,0,0.735397713957522
6766,423206.432413,563271.193825,423288.549956,563266.475302,2.9716418,3,6616,82.252998,6615,3,82.252998,5126,1167.1344,8597,63324.68,0.772631680955611,0.831054665652313
6767,423239.652378,563357.132555,423263.683936,563360.594924,1.0471412,2,6617,24.279699,6616,2,24.279699,0,965.32935,8597,76562.891,0,0.687363779754758
6768,423237.585183,563374.426829,423239.652378,563357.132555,4.2418113,4,6618,17.417383,6617,4,17.417383,29706,1089.5225,8597,67835.594,0.9257746535735,0.775793034084773
6769,423209.528295,563354.317826,423239.652378,563357.132555,1.0482067,2,6619,30.255299,6618,2,30.255299,0,965.32935,8597,76562.891,0,0.687363779754758
6770,423903.649319,563455.305422,423942.629607,563422.604689,3.1055837,4,6620,50.88026,6619,4,50.88026,139171,1431.8314,8597,51618.094,1.09139411344288,1.01952415805889
6771,423768.590804,563393.907458,423778.290511,563367.205329,3.9083977,4,6621,28.409294,6620,4,28.409294,725,1307.6227,8597,56521.207,0.602019246701612,0.931085401333845
6772,424089.512348,563558.299445,424126.542339,563498.79201,3.1169989,4,6622,70.088196,6621,4,70.088196,540883,1509.3615,8597,48966.672,1.22242923955234,1.07472656955596
6773,422334.392417,563581.730289,422478.21948,563550.662461,1.8117005,4,6623,147.14426,6622,4,147.14426,1512580,1385.3429,8597,53350.266,1.30727906835514,0.986423573354336
6774,422478.21948,563550.662461,422587.261274,563529.083502,1.8123747,4,6624,111.15649,6623,4,111.15649,1621823,1386.6763,8597,53298.965,1.31380179420471,0.987372984227791
6775,422587.261274,563529.083502,422643.641411,563517.881444,3.1225286,5,6625,57.482224,6624,5,57.482224,1679615,1386.6,8597,53301.898,1.31701220928215,0.987318654899704
6776,422583.788097,563447.44981,422636.115092,563435.203509,3.7423196,6,6626,53.740917,6625,6,53.740917,170004,1220.7079,8597,60545.531,1.09375750089811,0.869200312631592
6777,422636.115092,563435.203509,422918.322757,563382.387245,3.1961019,5,6627,287.10751,6626,5,287.10751,122946,1231.207,8597,60029.227,1.06515454846402,0.876675948573749
6778,422636.115092,563435.203509,422640.597904,563479.88463,3.0870891,5,6628,44.905437,6627,5,44.905437,288666,1338.3895,8597,55221.898,1.15146389298061,0.952991997672294
6779,423297.989973,563251.155455,423310.253195,563286.985988,1.5830317,2,6629,37.871014,6628,2,37.871014,0,1260.7535,8597,58622.406,0,0.897713707739248
6810,424100.155486,564310.696991,424182.759811,564292.911285,3.8665733,4,6657,84.497375,6656,4,84.497375,683,1284.2393,8597,57550.34,0.595591196089393,0.914436022484421
6811,424176.713083,564251.503182,424195.491001,564237.927113,3.7831645,4,6658,23.171532,6657,4,23.171532,9902,1431.491,8597,51630.371,0.847830621759973,1.01928173847122
6812,424176.713083,564251.503182,424185.098615,564277.666712,3.0622046,3,6659,27.474487,6658,3,27.474487,2219,1310.2748,8597,56406.801,0.704294517870615,0.932973790282673
6819,421558.739811,563551.518404,421571.837177,563570.833228,3.2560675,4,6666,23.33674,6665,4,23.33674,44763,1065.1418,8597,69388.328,0.960676655543706,0.758433262835579
6820,421533.257715,563535.338209,421558.739811,563551.518404,2.130795,3,6667,30.185028,6666,3,30.185028,14925,1032.1863,8597,71603.75,0.85972873669701,0.73496797218479
6821,421433.083657,563573.241872,421533.257715,563535.338209,0.59043986,1,6668,107.10522,6667,1,107.10522,0,963.93738,8597,76673.453,0,0.68637263707162
6822,421850.0155,564678.537367,421854.584298,564703.753931,1.0225165,2,6669,25.627113,6668,2,25.627113,0,1402.0228,8597,52715.555,0,0.998299956708368
6823,421854.584298,564703.753931,421858.399964,564725.39467,2.9678137,4,6670,21.97455,6669,4,21.97455,15386,1402.025,8597,52715.469,0.886740141871918,0.998301585272825
6835,424089.936715,564076.866816,424099.803115,564121.310988,3.3546181,4,6682,45.52615,6681,4,45.52615,72509,1455.0552,8597,50794.23,1.03284384371363,1.0360598192872
6843,423854.455614,564487.878143,423854.57046,564508.677804,2.2150822,4,6690,20.799978,6689,4,20.799978,11855,1303.3405,8597,56706.91,0.857011036463969,0.928036403349509
6844,424162.853532,564191.335105,424173.000449,564245.429372,3.1035407,5,6691,55.037712,6690,5,55.037712,43218,1492.0099,8597,49536.141,0.987374992907368,1.06237197867944
6845,424155.232537,564154.570307,424162.853532,564191.335105,3.0445249,5,6692,37.546371,6691,5,37.546371,51760,1493.4984,8597,49486.77,1.00415106157925,1.06343182249773
6846,424069.798044,564175.624391,424077.190567,564218.180159,5.1909456,7,6693,43.193089,6692,7,43.193089,54373,1462.2407,8597,50544.625,1.00673736056052,1.04117600085606
6847,423973.129006,564288.953,423988.801205,564296.01397,3.8173838,5,6694,17.18939,6693,5,17.18939,66488,1482.5825,8597,49851.125,1.0266191271631,1.05565965773
6848,423988.801205,564296.01397,424019.628917,564318.234839,4.1095982,5,6695,38.001511,6694,5,38.001511,4921,1344.7197,8597,54961.941,0.778918735131228,0.957499260729339
6849,424015.789323,564290.131717,424019.628917,564318.234839,3.4689691,4,6696,28.364201,6695,4,28.364201,2030,1320.1249,8597,55985.922,0.6966383303757,0.939987250719379
6850,424019.628917,564318.234839,424022.142308,564334.429013,2.5353606,4,6697,16.388058,6696,4,16.388058,10100,1373.3143,8597,53817.547,0.846419001061855,0.977859082951237
6851,424015.789323,564290.131717,424027.517283,564287.056035,2.8881273,5,6698,12.124557,6697,5,12.124557,73099,1520.3689,8597,48612.156,1.03779695390053,1.08256395265344
6852,423988.801205,564296.01397,424015.789323,564290.131717,2.9556563,5,6699,27.621719,6698,5,27.621719,69839,1517.9437,8597,48689.82,1.0334166348111,1.0808372509853
6853,423977.246575,564298.400711,423988.801205,564296.01397,4.4428902,5,6700,11.79856,6699,5,11.79856,2432,1477.8199,8597,50011.781,0.720594003621923,1.05226863120529
6854,424022.142308,564334.429013,424042.052702,564349.432537,2.8144755,5,6701,24.930494,6700,5,24.930494,53451,1429.6991,8597,51695.082,1.00307406540335,1.01800586876975
